DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-01-05,1.8842805555555555,0.12024583333333329,240.4957638888889,7.885138888888889,1.0298611111111111,0.26319444444444445,5.279166666666667
2007-01-06,1.047484722222222,0.13346388888888885,239.67305555555552,4.543888888888889,0.9277777777777777,0.2791666666666666,3.943055555555556
2007-01-07,1.6997361111111111,0.17088472222222217,240.9024861111111,7.282638888888889,1.3798611111111112,5.678472222222222,8.895833333333334
2007-01-08,1.5565,0.1441444444444444,239.5769513888889,6.551666666666667,0.0,0.32430555555555557,12.185416666666667
2007-01-09,1.2979541666666667,0.1439222222222222,240.48752083333332,5.521111111111111,1.1722222222222223,2.963194444444444,6.798611111111111
2007-01-10,1.496388888888889,0.1586472222222222,241.02745138888886,6.357777777777778,0.5354166666666667,3.0944444444444446,7.647222222222222
2007-01-11,1.5661069444444442,0.15973611111111108,241.1556875,6.658333333333334,0.9569444444444445,1.5069444444444444,8.621527777777779
2007-01-12,1.0147888888888887,0.13829166666666662,241.5382083333333,4.309166666666667,0.0,0.3048611111111111,5.747222222222223
2007-01-13,2.2130652777777775,0.20189999999999997,239.2836111111111,9.453055555555556,5.420833333333333,2.0659722222222223,7.875694444444445
2007-01-14,2.090998611111111,0.15793888888888885,238.81801388888888,8.971666666666666,1.2340277777777777,2.9270833333333335,9.021527777777777
2007-01-15,1.4921375,0.12143055555555553,241.24090972222223,6.261527777777778,0.7631944444444444,1.554861111111111,10.529861111111112
2007-01-16,1.171113888888889,0.1287694444444444,241.94475694444444,4.9759722222222225,1.4326388888888888,0.44722222222222224,4.571527777777778
2007-01-17,1.977561111111111,0.13941111111111107,241.00525000000002,8.283888888888889,2.4305555555555554,3.984027777777778,11.155555555555557
2007-01-18,1.2649041666666665,0.12341111111111108,240.8935972222222,5.3425,0.0,0.2333333333333333,9.36875
2007-01-19,1.0280833333333332,0.11809166666666664,240.16094444444445,4.37625,1.4604166666666665,0.22916666666666666,4.980555555555555
2007-01-20,2.1762027777777777,0.16552916666666664,238.8674722222222,9.348055555555556,3.0027777777777778,3.6263888888888887,7.944444444444444
2007-01-21,2.3661541666666666,0.15953888888888887,238.96811805555555,10.190694444444444,7.184722222222223,3.865972222222222,8.05486111111111
2007-01-22,1.5142319444444443,0.11711249999999995,241.6031319444444,6.355277777777778,0.7319444444444446,2.071527777777778,7.889583333333333
2007-01-23,1.2344722222222222,0.09602777777777775,242.76255555555554,5.260833333333333,0.0,0.7388888888888888,3.514583333333334
2007-01-24,2.074898611111111,0.12365277777777774,241.45769444444443,8.733611111111111,2.4055555555555554,1.722222222222222,8.155555555555555
2007-01-25,1.1085722222222223,0.10011111111111108,243.4243611111111,4.629305555555556,0.8041666666666667,0.18194444444444444,7.804861111111111
2007-01-26,1.1235916666666668,0.09923749999999996,242.77179166666664,4.721388888888889,0.8076388888888889,0.18125,5.720833333333334
2007-01-27,1.4194944444444444,0.10294583333333329,241.61656944444442,5.949861111111112,0.8125,2.7055555555555557,8.593055555555555
2007-01-28,2.1474652777777776,0.10667083333333331,240.30211805555555,9.13361111111111,2.4069444444444446,2.775694444444445,8.376388888888888
2007-01-29,1.37685,0.11506666666666664,240.9295972222222,5.788888888888889,0.7798611111111112,0.2041666666666667,10.593055555555555
2007-01-30,1.1859708333333334,0.12564861111111106,241.84087499999998,5.028194444444444,0.7798611111111112,0.9888888888888889,5.659027777777777
2007-01-31,1.6414944444444444,0.1291583333333333,239.92113194444445,6.923611111111111,0.0,4.131944444444444,10.452777777777778
2007-02-01,1.2671944444444445,0.10434999999999996,240.3921388888889,5.3325000000000005,0.8125,0.26805555555555555,9.128472222222223
2007-02-02,1.15815,0.09690416666666662,240.33438888888887,4.870833333333333,0.0,0.24722222222222223,7.873611111111111
2007-02-03,2.798418055555555,0.17071111111111106,238.91019444444444,11.815972222222221,3.295833333333334,3.1756944444444444,12.384722222222223
2007-02-04,2.4971805555555555,0.12950972222222218,239.63333333333333,10.565416666666666,2.354861111111111,3.192361111111111,10.049999999999999
2007-02-05,1.1425555555555555,0.10224166666666662,240.81031249999998,4.820416666666667,0.6222222222222222,1.7805555555555552,5.450694444444444
2007-02-06,0.8843611111111112,0.09900416666666662,241.26415972222222,3.7719444444444448,0.8229166666666666,0.28125,3.1368055555555556
2007-02-07,1.6166791666666667,0.12340833333333329,241.14969444444444,6.791666666666667,2.2909722222222224,2.439583333333333,8.323611111111111
2007-02-08,1.2509819444444445,0.09645555555555552,241.79730555555554,5.248333333333334,1.5458333333333334,0.25416666666666665,7.053472222222222
2007-02-09,1.1251375,0.10976805555555552,241.74044444444442,4.727222222222222,0.0,2.1145833333333335,6.784722222222222
2007-02-10,1.9648111111111113,0.13400972222222218,240.0368263888889,8.303749999999999,3.5215277777777776,1.9659722222222225,10.003472222222223
2007-02-11,2.4800194444444443,0.14188472222222218,239.50614583333333,10.526805555555557,1.6875,3.309027777777778,9.106944444444444
2007-02-12,1.3038958333333333,0.0949333333333333,240.09849999999997,5.503472222222222,1.5465277777777777,0.27708333333333335,7.997916666666666
2007-02-13,0.9823236111111111,0.09352638888888885,241.16685416666667,4.14375,0.0,1.9638888888888888,4.344444444444444
2007-02-14,1.7351888888888887,0.14062916666666664,240.37538888888886,7.315138888888889,2.288194444444444,2.634027777777778,8.040972222222221
2007-02-15,1.3787125,0.11525277777777775,240.6692222222222,5.820277777777778,0.0,1.6409722222222223,9.741666666666667
2007-02-16,1.182311111111111,0.10533749999999997,240.82094444444442,5.0465277777777775,0.7972222222222222,0.5965277777777778,6.034027777777777
2007-02-17,1.4423000000000001,0.16594999999999996,239.3160347222222,6.129166666666666,1.2256944444444444,1.5458333333333334,4.970138888888889
2007-02-18,2.6595569444444442,0.1774458333333333,239.17080555555557,11.238888888888889,4.240972222222222,5.557638888888889,9.11736111111111
2007-02-19,1.5184819444444446,0.12262777777777774,239.78958333333333,6.442222222222223,1.1347222222222222,2.013888888888889,9.086805555555555
2007-02-20,2.18745,0.12997083333333329,239.86544444444442,9.168472222222222,1.4291666666666665,3.604861111111111,6.745138888888889
2007-02-21,1.4394958333333332,0.13185416666666663,240.46096527777777,6.0744444444444445,2.4493055555555556,1.6194444444444445,8.019444444444444
2007-02-22,2.344145833333333,0.09588472222222218,238.62020138888886,9.87486111111111,0.9784722222222223,2.867361111111111,8.53125
2007-02-23,0.9121388888888888,0.10371111111111107,240.68596527777777,3.825416666666667,0.0,0.34930555555555554,7.490277777777778
2007-02-24,0.49647361111111105,0.08486249999999995,239.86310416666666,2.0858333333333334,0.0,0.2520833333333333,2.473611111111111
2007-02-25,0.3484305555555555,0.07898333333333331,241.6815486111111,1.4622222222222223,0.0,0.22847222222222222,1.152777777777778
2007-02-26,0.3947805555555555,0.07519444444444441,241.27359027777777,1.6588888888888889,0.0,0.2298611111111111,1.9652777777777777
2007-02-27,0.35979999999999995,0.07861388888888886,242.94427083333335,1.5245833333333334,0.0,0.21805555555555556,1.3361111111111112
2007-02-28,0.3616486111111111,0.07873055555555551,242.15959027777777,1.528472222222222,0.0,0.23611111111111113,1.3701388888888888
2007-03-01,0.35941944444444446,0.07474166666666664,241.32140277777776,1.5088888888888887,0.0,0.21944444444444444,1.375
2007-03-02,0.35811666666666664,0.07431111111111106,240.5915972222222,1.5068055555555555,0.0,0.23611111111111108,1.367361111111111
2007-03-03,0.5688347222222222,0.09374444444444441,241.28808333333333,2.401111111111111,0.0,0.24097222222222223,3.1923611111111114
2007-03-04,1.451875,0.12200138888888885,240.02979861111112,6.158194444444444,1.0250000000000001,6.049305555555556,6.533333333333334
2007-03-05,1.8474527777777778,0.14302499999999999,240.03090972222222,7.840277777777778,3.9770833333333333,8.409027777777778,6.9624999999999995
2007-03-06,0.865625,0.1292694444444444,240.98806944444445,3.695694444444445,0.0,1.2083333333333333,3.2638888888888893
2007-03-07,1.6494486111111113,0.11888888888888884,240.32356249999998,6.935,0.7472222222222222,3.30625,10.772916666666667
2007-03-08,1.0917583333333332,0.13014166666666663,240.6654236111111,4.6651388888888885,1.513888888888889,2.350694444444444,4.621527777777778
2007-03-09,0.8837583333333333,0.08280416666666664,240.88846527777778,3.7312499999999997,0.7590277777777779,0.23958333333333334,5.9937499999999995
2007-03-10,1.7254944444444444,0.1691166666666666,239.80283333333333,7.341944444444445,2.8680555555555554,3.7652777777777775,7.624305555555556
2007-03-11,2.4171083333333336,0.12039861111111107,240.00729166666667,10.121527777777779,3.3402777777777772,2.375,6.597222222222221
2007-03-12,1.3546305555555556,0.09334861111111108,240.55871527777776,5.728472222222223,0.9743055555555555,1.9729166666666664,8.578472222222222
2007-03-13,0.8959333333333332,0.08799861111111107,240.89796527777776,3.8056944444444443,0.9375,2.679861111111111,3.696527777777778
2007-03-14,1.2453916666666667,0.10939027777777773,240.77729166666666,5.2675,2.420138888888889,0.3333333333333333,5.977083333333333
2007-03-15,1.3088986111111112,0.11064305555555552,240.28049305555555,5.523194444444445,0.0,2.265972222222222,7.663888888888889
2007-03-16,1.1819819444444444,0.09042222222222218,239.52713194444445,4.992361111111111,0.7680555555555556,3.1972222222222224,3.7291666666666665
2007-03-17,1.4083958333333333,0.08824166666666662,238.22465277777778,5.946111111111112,1.5333333333333334,0.24930555555555556,8.524305555555555
2007-03-18,1.6465597222222221,0.1676736111111111,241.04781944444446,7.007916666666667,4.558333333333334,5.117361111111111,4.066666666666666
2007-03-19,1.4948041666666667,0.10053055555555551,240.49709027777774,6.281944444444444,1.1444444444444446,1.8652777777777778,9.804166666666667
2007-03-20,1.4487694444444443,0.11449305555555551,240.81563888888888,6.15125,2.600694444444444,1.9701388888888889,7.815972222222222
2007-03-21,1.4875638888888887,0.09918749999999997,240.98664583333334,6.237222222222222,1.2951388888888888,2.8701388888888886,8.565972222222221
2007-03-22,1.0104013888888888,0.0790458333333333,241.76352777777777,4.223055555555556,0.2451388888888889,0.5111111111111112,7.265277777777778
2007-03-23,0.9090333333333334,0.08297777777777775,241.64547916666666,3.8037500000000004,0.7826388888888888,0.5395833333333333,5.811805555555556
2007-03-24,2.0614097222222223,0.13265555555555553,239.70447222222222,8.703333333333333,2.5743055555555556,4.0256944444444445,11.376388888888888
2007-03-25,2.3170180555555553,0.1639583333333333,240.0347986111111,9.716666666666667,3.215277777777778,2.5,6.498611111111111
2007-03-26,0.9833902777777778,0.1117819444444444,241.33681249999998,4.183055555555556,0.7555555555555555,0.2388888888888889,6.316666666666666
2007-03-27,0.7674583333333334,0.10536527777777775,240.60197916666667,3.296527777777778,0.0,2.0965277777777778,2.567361111111111
2007-03-28,1.6207624999999999,0.1364708333333333,240.44461111111113,6.854583333333334,0.7791666666666668,5.921527777777778,9.644444444444444
2007-03-29,1.1044486111111111,0.13798333333333332,240.53668749999997,4.676805555555556,0.8069444444444445,0.3194444444444444,7.447222222222223
2007-03-30,0.9738847222222221,0.12578333333333327,241.03922916666667,4.189583333333333,0.7597222222222223,0.325,5.70625
2007-03-31,2.4371597222222223,0.16076666666666664,239.26077083333334,10.264722222222222,1.8194444444444444,5.352083333333333,12.279166666666667
2007-04-01,1.934688888888889,0.14066111111111107,240.0244861111111,8.149444444444445,3.214583333333333,3.7506944444444437,13.547916666666666
2007-04-02,1.361651388888889,0.12106666666666664,240.46011805555554,5.712638888888889,1.21875,0.6736111111111112,11.55625
2007-04-03,1.1408472222222221,0.11719444444444442,240.50495833333332,4.84625,2.5208333333333335,0.7236111111111111,5.303472222222222
2007-04-04,1.4249083333333334,0.11966527777777775,240.3317847222222,5.986249999999999,2.3847222222222224,0.2916666666666667,10.241666666666667
2007-04-05,1.2806097222222224,0.1698180555555555,241.17310416666666,5.491527777777777,0.7541666666666668,2.9701388888888887,7.307638888888889
2007-04-06,1.1119027777777777,0.09945416666666662,241.18445138888887,4.68861111111111,0.0,3.795833333333333,6.365277777777778
2007-04-07,1.079113888888889,0.09634027777777775,240.3785902777778,4.564583333333333,0.7826388888888888,2.160416666666667,4.113194444444445
2007-04-08,1.1172333333333333,0.09436249999999996,240.34918055555556,4.719861111111111,0.0,0.3368055555555556,2.461805555555556
2007-04-09,0.6950833333333333,0.11118749999999995,240.5504861111111,2.9745833333333334,1.8520833333333335,0.35694444444444445,2.6395833333333334
2007-04-10,0.5398361111111111,0.10343055555555553,240.81370138888886,2.3473611111111112,0.1451388888888889,0.5152777777777778,1.7861111111111112
2007-04-11,0.6163069444444444,0.13364305555555553,241.15482638888886,2.61875,0.0,0.7722222222222223,4.459027777777778
2007-04-12,0.3734069444444444,0.10264722222222218,240.25606249999998,1.5979166666666667,0.0,0.3756944444444444,1.2625
2007-04-13,0.3826541666666667,0.10530555555555553,240.0504861111111,1.6433333333333333,0.0,0.38749999999999996,1.3805555555555555
2007-04-14,0.38490833333333335,0.10806249999999995,240.31314583333332,1.6513888888888888,0.0,0.40138888888888885,1.3944444444444446
2007-04-15,0.5042805555555555,0.11912777777777774,240.2366875,2.1865277777777776,0.0,0.7125,2.0090277777777774
2007-04-16,0.6613819444444444,0.12921805555555552,240.65713888888888,2.8725,0.6611111111111111,0.90625,3.233333333333333
2007-04-17,0.8498152777777778,0.15163472222222216,240.19566666666665,3.6908333333333334,1.0638888888888889,0.2701388888888889,4.304861111111111
2007-04-18,0.6932263888888889,0.11473888888888888,240.14677777777777,2.995416666666667,1.0965277777777778,0.2465277777777778,2.3819444444444446
2007-04-19,0.7143458333333333,0.10393055555555551,240.42984027777777,3.0558333333333336,0.5090277777777777,1.1145833333333333,3.991666666666667
2007-04-20,0.5712361111111112,0.10114305555555553,240.13289583333335,2.494861111111111,0.7423611111111111,0.24999999999999997,2.4298611111111112
2007-04-21,1.1622611111111112,0.14767916666666664,239.2132361111111,5.035694444444444,4.565972222222222,0.3215277777777778,7.728472222222223
2007-04-22,1.5511902777777777,0.18555138888888886,239.60888194444445,6.688472222222223,2.961111111111111,1.5881944444444445,7.709722222222222
2007-04-23,0.7323375,0.0941944444444444,237.23564583333334,3.2641666666666667,0.973611111111111,0.3513888888888889,4.170138888888889
2007-04-24,0.716736111111111,0.0939333333333333,235.34492361111108,3.1448611111111116,0.78125,0.3659722222222222,4.638888888888888
2007-04-25,0.8778902777777778,0.11439999999999996,234.9411111111111,3.8580555555555556,0.0,1.020138888888889,6.1194444444444445
2007-04-26,0.8857402777777778,0.11361527777777773,234.78729861111108,3.92375,0.9194444444444444,1.2812499999999998,4.9743055555555555
2007-04-27,0.7599527777777778,0.11244999999999995,235.21616666666668,3.3125,1.2305555555555554,0.37847222222222227,3.3027777777777776
2007-04-28,0.5006152777777778,0.20695277777777776,236.20713194444446,2.2355555555555555,0.0,0.012499999999999999,0.0
2007-04-29,0.492,0.208,236.24000000000004,2.2,0.0,0.0,0.0
2007-04-30,0.5874375,0.17460416666666664,235.6920138888889,2.6156944444444448,0.8430555555555556,0.34722222222222227,0.7854166666666668
2007-05-01,1.1554569444444445,0.12611666666666663,234.67870138888887,5.073333333333333,2.78125,0.6909722222222222,5.934722222222223
2007-05-02,0.6968652777777778,0.11117499999999995,235.5820763888889,3.1415277777777777,0.004861111111111109,1.034722222222222,2.6069444444444443
2007-05-03,0.7571097222222222,0.1048208333333333,235.13488888888887,3.307638888888889,1.323611111111111,1.1979166666666667,5.441666666666666
2007-05-04,0.6931444444444445,0.12134722222222218,235.71019444444445,3.0780555555555558,1.5687499999999999,0.3736111111111111,2.7708333333333335
2007-05-05,1.0854527777777776,0.12090416666666663,235.03502083333333,4.736111111111112,2.0229166666666667,1.73125,7.8493055555555555
2007-05-06,1.4597944444444444,0.1266222222222222,234.40965277777775,6.409027777777777,2.232638888888889,0.6590277777777778,7.010416666666667
2007-05-07,1.1414333333333333,0.11730416666666664,234.5369722222222,4.980972222222222,0.6569444444444444,3.4270833333333335,6.550694444444445
2007-05-08,1.242563888888889,0.12611944444444442,234.9062361111111,5.3563888888888895,3.18125,1.3965277777777778,6.095138888888889
2007-05-09,1.1567611111111111,0.12741944444444442,234.8737222222222,5.056111111111111,2.095833333333333,3.9104166666666664,6.579166666666667
2007-05-10,0.49158611111111106,0.11688472222222218,235.79625694444442,2.2068055555555555,0.6569444444444444,0.37083333333333335,2.2645833333333334
2007-05-11,0.6799680555555555,0.09173333333333329,235.22975694444446,3.0276388888888888,0.6430555555555556,0.34097222222222223,4.4937499999999995
2007-05-12,1.0010875,0.1452583333333333,234.7229027777778,4.360555555555556,1.5604166666666668,0.7465277777777778,7.227777777777778
2007-05-13,1.1352347222222223,0.15324305555555554,235.70870833333333,4.969166666666667,2.5083333333333333,1.676388888888889,6.220833333333332
2007-05-14,1.0192930555555555,0.20732777777777775,235.69006944444445,4.574166666666667,2.2055555555555557,1.6784722222222221,3.8312500000000003
2007-05-15,0.62805,0.07720972222222218,235.61199305555556,2.733333333333333,0.0,0.2833333333333333,3.693055555555556
2007-05-16,1.1756555555555555,0.0943708333333333,235.26081250000001,5.071805555555556,1.5368055555555555,3.997222222222222,6.303472222222222
2007-05-17,0.8554277777777778,0.09110277777777774,235.86845833333334,3.720972222222222,0.7041666666666667,1.4395833333333332,5.3381944444444445
2007-05-18,1.1330069444444444,0.11892916666666663,235.9945972222222,4.876666666666667,2.2708333333333335,2.7173611111111113,5.636111111111112
2007-05-19,0.9926680555555555,0.11656805555555551,234.94472222222223,4.319305555555555,3.252083333333333,0.3680555555555556,4.876388888888889
2007-05-20,1.3668944444444444,0.13023055555555552,235.34811805555555,5.941527777777778,3.763888888888889,1.2034722222222223,5.285416666666666
2007-05-21,0.7778208333333333,0.0814444444444444,234.69190972222222,3.338611111111111,0.0,0.325,6.291666666666667
2007-05-22,0.7867027777777778,0.08952499999999997,235.48057638888886,3.399861111111111,0.6465277777777777,2.7541666666666664,2.766666666666667
2007-05-23,1.0173166666666666,0.11519305555555549,234.81249305555556,4.3975,0.6638888888888889,2.6333333333333333,5.638194444444444
2007-05-24,0.8016583333333333,0.09413888888888887,235.54606249999998,3.4620833333333336,0.6631944444444444,2.858333333333333,3.295833333333333
2007-05-25,1.120986111111111,0.12124166666666664,234.44720138888889,4.863472222222222,5.597222222222221,0.4069444444444444,4.540972222222222
2007-05-26,1.050172222222222,0.12099999999999995,235.06988888888887,4.562777777777778,1.6479166666666665,1.9124999999999999,5.991666666666667
2007-05-27,1.4957,0.15270416666666664,234.9084375,6.5065277777777775,3.0319444444444446,3.8430555555555554,7.252777777777777
2007-05-28,1.1371305555555555,0.10493055555555551,234.90657638888888,4.921944444444445,3.1625,0.3284722222222222,6.656944444444445
2007-05-29,0.7370416666666667,0.07864166666666662,235.6943472222222,3.207222222222222,0.0,1.3243055555555556,3.0083333333333333
2007-05-30,1.1179625,0.10212361111111108,234.83139583333332,4.8284722222222225,1.5625,4.1305555555555555,5.419444444444444
2007-05-31,0.6517708333333333,0.08999027777777774,235.09652777777777,2.7918055555555554,0.6493055555555556,0.33125,2.466666666666667
2007-06-01,0.7259541666666666,0.09959722222222221,235.3230625,3.135,0.0,0.33541666666666664,5.322222222222222
2007-06-02,1.0308069444444443,0.11535277777777775,234.46902777777777,4.474027777777778,2.757638888888889,0.8680555555555555,5.300694444444445
2007-06-03,1.4639069444444444,0.1267069444444444,234.762375,6.352916666666666,3.4618055555555554,5.228472222222222,5.7875000000000005
2007-06-04,0.6330680555555556,0.1549944444444444,234.74806944444444,2.8222222222222224,1.1006944444444444,0.5805555555555556,3.1479166666666667
2007-06-05,1.0131194444444445,0.17756388888888885,234.69276388888886,4.465138888888889,3.113888888888889,0.7131944444444445,4.477777777777778
2007-06-06,1.1774805555555556,0.16051249999999997,234.62143055555555,5.110972222222222,2.3125,0.5756944444444444,8.11111111111111
2007-06-07,0.6840291666666666,0.11967638888888883,234.47880555555557,2.982361111111111,0.6840277777777778,0.48541666666666666,2.7493055555555554
2007-06-08,1.4916986111111112,0.15953611111111107,236.19744444444441,6.448194444444444,1.9437499999999999,7.944444444444444,7.902777777777778
2007-06-09,0.7590416666666666,0.1602333333333333,240.7241388888889,3.2668055555555555,0.5916666666666667,0.4159722222222222,4.576388888888888
2007-06-10,0.9311194444444445,0.16603611111111108,240.84428472222223,4.005694444444445,2.9180555555555556,1.336111111111111,4.154861111111111
2007-06-11,0.5518430555555555,0.13516249999999996,240.85675,2.4179166666666667,0.0,0.33819444444444446,3.6999999999999997
2007-06-12,0.6380319444444444,0.15028888888888886,240.22489583333333,2.858611111111111,1.3069444444444445,0.3298611111111111,2.7069444444444444
2007-06-13,0.643938888888889,0.14462499999999998,240.39760416666664,2.8175000000000003,0.6645833333333333,0.5951388888888889,3.6222222222222222
2007-06-14,0.8743638888888888,0.16089999999999996,239.8477847222222,3.783333333333333,2.306944444444444,1.4909722222222221,4.898611111111111
2007-06-15,0.6872249999999999,0.17483472222222218,240.46438194444443,3.06625,1.5756944444444445,2.785416666666667,3.1576388888888887
2007-06-16,1.401223611111111,0.21358194444444442,239.50169444444444,5.9750000000000005,2.2840277777777778,3.1236111111111113,7.713888888888889
2007-06-17,1.3521458333333332,0.16653749999999998,240.21918055555554,5.7693055555555555,2.863888888888889,3.4986111111111113,6.065277777777777
2007-06-18,0.4711625,0.12556249999999997,240.7762013888889,2.07875,0.0,0.3673611111111111,2.945138888888889
2007-06-19,0.5869444444444444,0.1306708333333333,240.2666458333333,2.5652777777777778,0.6756944444444444,0.3729166666666666,3.0493055555555557
2007-06-20,0.7460319444444444,0.1578486111111111,240.15616666666665,3.3068055555555556,1.2229166666666667,1.7972222222222218,3.545833333333334
2007-06-21,0.5603791666666667,0.1545458333333333,240.57494444444444,2.5008333333333335,0.6472222222222223,1.6666666666666667,2.577083333333333
2007-06-22,0.3932597222222222,0.1448097222222222,240.83563194444443,1.807361111111111,0.0,0.6604166666666667,2.4180555555555556
2007-06-23,0.3316430555555555,0.13411111111111107,240.31896527777778,1.5356944444444445,0.0,0.5458333333333333,1.6680555555555554
2007-06-24,0.49628888888888884,0.12455694444444439,241.13221527777776,2.207638888888889,0.0,0.5493055555555556,2.395138888888889
2007-06-25,0.7445847222222222,0.13699305555555552,240.4222638888889,3.25,1.3784722222222223,2.5145833333333334,3.3444444444444446
2007-06-26,0.656186111111111,0.12668055555555552,240.09450694444445,2.877083333333333,0.6743055555555556,0.9263888888888889,3.632638888888889
2007-06-27,1.0283513888888889,0.1437486111111111,239.75840972222224,4.429166666666666,1.8076388888888892,4.479861111111111,5.048611111111112
2007-06-28,0.8996097222222222,0.15100416666666663,239.42366666666666,3.889583333333333,0.0,3.033333333333333,6.625694444444445
2007-06-29,0.9058625,0.14319027777777774,240.17948611111112,3.9405555555555556,3.0298611111111113,0.4631944444444444,4.720138888888889
2007-06-30,0.9273013888888889,0.13080138888888884,240.01161111111108,3.9715277777777778,2.1173611111111112,0.5499999999999999,5.816666666666666
2007-07-01,0.712961111111111,0.11975555555555552,240.06715277777778,3.0806944444444446,0.6729166666666666,0.5111111111111111,3.256944444444444
2007-07-02,0.67155,0.12286388888888884,240.6718125,2.9277777777777776,0.7069444444444445,3.667361111111111,2.392361111111111
2007-07-03,0.73605,0.12523472222222218,240.18693749999997,3.230694444444444,0.32430555555555557,2.2319444444444443,3.2604166666666665
2007-07-04,0.6968125000000001,0.17592638888888887,240.65963194444444,3.095416666666667,1.6173611111111112,1.5402777777777779,3.9111111111111114
2007-07-05,0.7342291666666667,0.1713305555555555,240.44444444444446,3.2331944444444445,2.0291666666666663,0.5347222222222222,2.759027777777778
2007-07-06,0.742725,0.15232638888888886,240.59945138888887,3.2686111111111114,1.9624999999999997,2.4743055555555555,2.78125
2007-07-07,0.9431986111111111,0.14864166666666662,239.9101388888889,4.034861111111112,0.6923611111111111,2.115972222222222,7.067361111111111
2007-07-08,0.7563055555555556,0.13674999999999995,240.33889583333334,3.2893055555555555,1.267361111111111,1.965972222222222,3.6645833333333333
2007-07-09,0.8195541666666667,0.11973749999999996,240.61764583333334,3.51625,0.6409722222222222,0.41250000000000003,6.518055555555556
2007-07-10,0.6307805555555556,0.12239166666666662,239.98305555555555,2.786111111111111,0.04652777777777778,1.5465277777777777,3.2159722222222222
2007-07-11,0.5016333333333333,0.10684444444444441,241.0300347222222,2.199444444444444,0.704861111111111,0.44930555555555557,3.6694444444444443
2007-07-12,0.7427652777777777,0.1452069444444444,240.76461805555553,3.233611111111111,0.7145833333333332,1.7708333333333333,4.457638888888889
2007-07-13,0.5516541666666667,0.14353749999999996,240.85480555555554,2.450833333333333,0.0,0.43958333333333327,3.0743055555555556
2007-07-14,0.8945625,0.17947916666666663,241.2918819444444,3.8940277777777776,2.6215277777777777,1.3666666666666665,4.586111111111111
2007-07-15,0.7202638888888889,0.20470138888888886,240.56499999999997,3.2301388888888893,0.5986111111111111,0.4388888888888889,3.878472222222222
2007-07-16,0.5928291666666666,0.1624722222222222,236.5072361111111,2.6605555555555553,0.5763888888888888,0.48263888888888884,2.9
2007-07-17,0.4997444444444445,0.12228333333333329,234.74125694444444,2.27625,0.5888888888888889,0.48194444444444445,2.315972222222222
2007-07-18,0.5257513888888888,0.10869027777777772,231.08822916666668,2.3868055555555556,0.63125,0.46597222222222223,3.2138888888888886
